MEDCOD,MEFCOD,MEDNOM,MEDPRES,MEDCNC,MEDTIP,MEDPET,MEDFF,MEDEST,MEDESTVTA,MEDFACTPER,MEDTRANAC,MEDTRALOC,MEDCOMP,MEDPS,MEDCS,MEDHI,MEDACT,MEDINDVCTO,PRDPREADQ,PRDPREDIST,PRDPREOPE,PRDINDACT,PRDSTKMIN,PRDSTKMAX,PRDPTOREP,PRDSIT,PRDADI,PRDFECHULT,MEDREGSAN,PREADQ_DO,PREDIS_DO,PREOPE_DO,PRDTIPOMED,MEDNOMABR,MEDNARCOT,MNARCOT,TIPONC,TCATALOGO,CODIGO_SIG,ESTADO,FECULTPREC,FECHAVRS,PRDSTKPROM,_NullFlags
12038,,SUTURA CATGUT CROMICO 2 C/A 1/2 CIRCULO REDONDA 40 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700570176,,,,0,b'\x00'
12039,,SUTURA CATGUT CROMICO 2/0 C/A 1/2 CIRCULO REDONDA 20 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700570067,,,,0,b'\x00'
12041,,SUTURA CATGUT CROMICO 2/0 C/A 3/8 CIRCULO CORTANTE 35 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700570285,,,,0,b'\x00'
12042,,SUTURA CATGUT CROMICO 3/0 C/A 1/2 CIRCULO REDONDA 40 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,3.504,3.942,4.38,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700570340,,2018-05-10,,0,b'\x00'
12048,,SUTURA CATGUT SIMPLE 0 C/A 1/2 CIRCULO REDONDA 30 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.844444,3.2,3.6,,0,0,0,1,N,2018-08-31 15:04:43.999000,,2.844444,3.2,3.6,X,,,,,,495701370050,,2018-05-10,,0,b'\x00'
12049,,SUTURA CATGUT SIMPLE 0 C/A 1/2 CIRCULO REDONDA 35 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370090,,,,0,b'\x00'
12051,,SUTURA CATGUT SIMPLE 1 C/A 1/2 CIRCULO REDONDA 35 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370003,,,,0,b'\x00'
12052,,SUTURA CATGUT SIMPLE 1 C/A 1/2 CIRCULO REDONDA 40 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370094,,,,0,b'\x00'
12053,,SUTURA CATGUT SIMPLE 1 C/A 1/2 CIRCULO REDONDA 25 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370046,,,,0,b'\x00'
12054,,SUTURA CATGUT SIMPLE 1 C/A 1/2 CIRCULO REDONDA 30 mm X 70 cm*,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,0,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370045,,,,0,b'\x00'
12055,,SUTURA CATGUT SIMPLE 2/0 C/A 1/2 CIRCULO REDONDA 25 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370005,,,,0,b'\x00'
12056,,SUTURA CATGUT SIMPLE 2/0 C/A 1/2 CIRCULO REDONDA 30 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.844444,3.2,3.6,,0,0,0,1,N,2018-08-31 15:04:43.999000,,2.844444,3.2,3.6,X,,,,,,495701370035,,2018-05-10,,0,b'\x00'
12057,,SUTURA CATGUT SIMPLE 2/0 C/A 1/2 CIRCULO REDONDA 35 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.5,2.813,3.12,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370034,,2018-05-10,,0,b'\x00'
12058,,SUTURA CATGUT SIMPLE 2/0 C/A 1/2 CIRCULO REDONDA 40 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.5,2.8125,3.1,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370096,,2018-05-10,,0,b'\x00'
12060,,SUTURA CATGUT SIMPLE 3/0 C/A 1/2 CIRCULO REDONDA 25 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.852346,3.208889,3.61,,0,0,0,1,N,2018-08-31 15:04:43.999000,,2.852346,3.208889,3.61,X,,,,,,495701370074,,2018-05-10,,0,b'\x00'
12061,,SUTURA CATGUT SIMPLE 3/0 C/A 1/2 CIRCULO REDONDA 30 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.844444,3.2,3.6,,0,0,0,1,N,2018-08-31 15:04:43.999000,,2.844444,3.2,3.6,X,,,,,,495701370022,,2018-05-10,,0,b'\x00'
12064,,SUTURA CATGUT SIMPLE 4/0 C/A 1/2 CIRCULO REDONDA 20 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370013,,,,0,b'\x00'
12065,,SUTURA CATGUT SIMPLE 5/0 C/A 1/2 CIRCULO REDONDA 15 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370011,,,,0,b'\x00'
12066,,SUTURA CATGUT SIMPLE 6/0 C/A 1/2 CIRCULO REDONDA 10 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370057,,,,0,b'\x00'
12067,,SUTURA CATGUT SIMPLE 2/0 C/A 1/2 CIRCULO REDONDA 35 mm X 90 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370113,,,,0,b'\x00'
12068,,SUTURA CATGUT SIMPLE 0  X 150 cm*,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,0,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370002,,,,0,b'\x00'
12069,,SUTURA CATGUT SIMPLE 1 X 150 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,0,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370092,,,,0,b'\x00'
12070,,SUTURA CATGUT SIMPLE 2/0 S/A X 150 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,1.95,2.194,2.43,,0,0,0,1,N,2018-08-31 15:04:43.999000,,2.0,2.0,3.0,X,,,,,,495701370009,,2018-05-10,,0,b'\x00'
12071,,SUTURA CATGUT SIMPLE 3/0 X 150 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,0,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370014,,,,0,b'\x00'
12090,,SUTURA CATGUT CROMICO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12098,,SUTURA CATGUT SIMPLE,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12103,,SUTURA CATGUT SIMPLE 2 S/A 150 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370038,,,,0,b'\x00'
12104,,SUTURA CATGUT SIMPLE 3/0 S/A 150 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370014,,,,0,b'\x00'
12106,,SUTURA CATGUT SIMPLE 1 C/A 1/2 CIRCULO REDONDA 30 mm X 70 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701370045,,,,0,b'\x00'
12108,,SUTURA CUTANEA REFORZADA PARA CIERRE DE HERIDAS,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12109,,SUTURA ACERO INOXIDABLE MONOFILAMENTO 5 C/A 1/2 CIRCULO CORTANTE 40 mm X 45 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700560610,,,,0,b'\x00'
12116,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12117,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12118,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12119,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12126,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12127,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,7.48,8.415,9.35,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,2018-05-10,,0,b'\x00'
12128,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12129,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,6.45,7.256,8.06,,0,0,0,1,N,2018-08-31 15:04:43.999000,,3.0,4.0,4.0,X,,,,,,,,2018-05-10,,0,b'\x00'
12130,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),1 S/A,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12132,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12133,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12134,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,7.36,8.28,9.2,,0,0,0,1,N,2018-08-31 15:04:43.999000,N-01123-IMM,0.0,0.0,0.0,X,,,,,,,,2018-05-10,,0,b'\x00'
12135,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12136,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12137,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12138,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12139,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),3/0  3/8 CC,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12141,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,3.286914,3.697778,4.16,,0,0,0,1,N,2018-08-31 15:04:43.999000,,3.286914,3.697778,4.16,X,,,,,,,,2018-05-10,,0,b'\x00'
12142,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12143,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,2.76,3.105,3.45,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,2018-05-10,,0,b'\x00'
12144,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12145,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,2.76,3.105,3.45,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,2018-05-10,,0,b'\x00'
12147,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,6.304,7.092,7.88,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,2018-05-10,,0,b'\x00'
12149,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12153,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12154,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12155,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12156,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12157,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12158,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12161,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12162,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12163,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12165,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12170,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12171,,SUTURA DE ACIDO POLIGLACTIN (VICRYL O DEXON),,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12180,,SUTURA DE SEDA NEGRA TRENZADA,3/0 3/8 CC3,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12184,,SUTURA LINO 0 C/A 1/2 CIRCULO REDONDA 30 mm X 75 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12185,,SUTURA LINO 2/0 C/A 1/2 CIRCULO REDONDA 30 mm X 75 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12186,,SUTURA LINO 3/0 C/A 1/2 CIRCULO REDONDA 30 mm X 75 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12188,,SUTURA NYLON AZUL MONOFILAMENTO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12189,,SUTURA NYLON AZUL MONOFILAMENTO,0 1/2 CR 30,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360325,,,,0,b'\x00'
12191,,SUTURA NYLON AZUL MONOFILAMENTO,0 1/2 CR35,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12195,,SUTURA NYLON AZUL MONOFILAMENTO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,3.008,3.384,3.76,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,2018-05-10,,0,b'\x00'
12199,,SUTURA NYLON AZUL MONOFILAMENTO,2/0 1/2 CR,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12200,,SUTURA NYLON AZUL MONOFILAMENTO,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,3.6,4.05,4.5,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360276,,2018-05-10,,0,b'\x00'
12203,,SUTURA NYLON AZUL MONOFILAMENTO,3/0 3/8 CC,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,,,0,b'\x00'
12207,,SUTURA NYLON AZUL MONOFILAMENTO,6/0 3/8 CC,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,3.504,3.942,4.38,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,2018-05-10,,0,b'\x00'
12211,,SUTURA NYLON AZUL MONOFILAMENTO 5/0 S/A X 150 cm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360442,,,,0,b'\x00'
12213,,SUTURA NYLON AZUL MONOFILAMENTO 1 C/A 1/2 CIRCULO REDONDA 30 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,3.008,3.384,3.76,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360294,,2018-05-10,,0,b'\x00'
12216,,SUTURA NYLON AZUL MONOFILAMENTO 2/0 C/A 3/8 CIRCULO CORTANTE 20 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.304,2.592,2.88,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360233,,2018-05-10,,0,b'\x00'
12217,,SUTURA NYLON AZUL MONOFILAMENTO 2/0 C/A 3/8 CIRCULO CORTANTE 25 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,3.056,3.438,3.82,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360317,,2018-05-10,,0,b'\x00'
12219,,SUTURA NYLON AZUL MONOFILAMENTO 3/0 C/A 1/2 CIRCULO REDONDA 30 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360004,,,,0,b'\x00'
12220,,SUTURA NYLON AZUL MONOFILAMENTO 3/0 C/A 1/2 CIRCULO REDONDA 20 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360256,,,,0,b'\x00'
12221,,SUTURA NYLON AZUL MONOFILAMENTO 3/0 C/A 3/8 CIRCULO CORTANTE 20 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.3,2.588,2.88,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360195,,2018-05-10,,0,b'\x00'
12223,,SUTURA NYLON AZUL MONOFILAMENTO 4/0 C/A 1/2 CIRCULO REDONDA 30 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360136,,,,0,b'\x00'
12224,,SUTURA NYLON AZUL MONOFILAMENTO 4/0 C/A 3/8 CIRCULO CORTANTE 15 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360135,,,,0,b'\x00'
12226,,SUTURA NYLON AZUL MONOFILAMENTO 4/0 C/A 1/2 CIRCULO CORTANTE 25 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.0,2.25,2.5,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360252,,2018-05-10,,0,b'\x00'
12228,,SUTURA NYLON AZUL MONOFILAMENTO 4/0 C/A 3/8 CIRCULO CORTANTE 20 mm X 75 cm,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,2.3,2.588,2.88,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701360055,,2018-05-10,,0,b'\x00'
